Record ID,Title,Subject,Institution,Journal,Publisher,Country,Author,URLS,ArticleType,RetractionDate,RetractionDOI,RetractionPubMedID,OriginalPaperDate,OriginalPaperDOI,OriginalPaperPubMedID,RetractionNature,Reason,Paywalled,Notes,Unnamed: 20,abstract_text,resolution_status,retraction_notice_text,notice_text_source,templating_keyword_matches,templating_confirmed_by_keyword,notice_text_available,manual_verdict
42461.0,Long Noncoding RNA LINC01426 Sequesters microRNA-519d-5p to Promote Non-Small Cell Lung Cancer Progression by Increasing ETS1 Expression,(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Genetics;,"Department of Oncology, Jilin Cancer Hospital, Changchun, Jilin 130000, People’s Republic of China; Department of Radiotherapy, Jilin Cancer Hospital, Changchun, Jilin 130000, People’s Republic of China;",Cancer Management and Research,Taylor and Francis - Dove Press,China,Jixin Dai;Bing Wang;Yueming Zhao;Xuerong Zuo;Hongxia Cui;Xi Chen;Xianhong Liu,,Research Article;,1/28/2023 0:00,10.2147/CMAR.S405931,36743460.0,12/10/2020 0:00,10.2147/CMAR.S277113,33335425.0,Retraction,Duplication of/in Image;Paper Mill;Unreliable Results and/or Conclusions;Upgrade/Update of Prior Notice(s);,No,https://pubpeer.com/publications/2AA3F5CFDF619D99A0F5415091A524;,,Recent studies have identified important roles for  The abundance of  Significant,ok_via_pubmed,Long Noncoding RNA LINC01426 Sequesters microRNA-519d-5p to Promote Non-Small Cell Lung Cancer Progression by Increasing ETS1 Expression [Retraction],crossref,[],False,True,YES
42248.0,Hsa-miR-139-5p inhibits proliferation and causes apoptosis associated with down-regulation of c-Met,(BLS) Biochemistry;(BLS) Biology - Cellular;(BLS) Genetics;,"Department of Occupational and Environmental Health, School of Public Health, Wuhan University, 430071 Wuhan, P. R. China; Central Laboratory of the Fourth Affiliated Hospital in Xiangyang, College of Basic Medical Sciences, Hubei Key Laboratory of Wudang Local Chinese Medicine Research, Hubei University of Medicine, 442000 Shiyan, P. R. China; Institute of Global Health, Wuhan University, 430071 Wuhan, P. R. China; Wuhan Hospital for the Prevention and Treatment of Occupational Diseases, 430071 Wuhan, P. R. China; The Third Xiang-ya Hospital of Central South University, 410013 Changsha, P. R. China;",Oncotarget,Impact Journals,China,Chengcao Sun;Ming Sang;Shujun Li;Xiaodong Sun;Cuili Yang;Yongyong Xi;Liang Wang;Feng Zhang;Yongyi Bi;Yunfeng Fu;Dejia Li,,Research Article;,1/26/2023 0:00,10.18632/oncotarget.28329,36702330.0,11/24/2015 0:00,10.18632/oncotarget.5476,26497851.0,Retraction,Duplication of/in Image;Investigation by Third Party;Original Data and/or Images not Provided and/or not Available;Paper Mill;,No,see also: https://pubpeer.com/publications/96B1208D270831A17962E29276BD20,,"Hsa-miRNA-139-5p (miR-139-5p) has recently been discovered having anticancer efficacy in different organs. However, the role of miR-139-5p on lung cancer is still ambiguous. In this study, we investigated the role of miR-139-5p on development of lung cancer. Results indicated miR-139-5p was significantly down-regulated in primary tumor tissues and very low levels were found in a non-small cell lung cancer (NSCLC) cell lines. Ectopic expression of miR-139-5p in NSCLC cell lines significantly suppressed cell growth through inhibition of cyclin D1 and up-regulation of p57(Kip2). In addition, miR-139-5p induced apoptosis, as indicated by up-regulation of key apoptosis gene cleaved caspase-3, and down-regulation of anti-apoptosis gene Bcl2. Moreover, miR-139-5p inhibited cellular metastasis through inhibition of matrix metalloproteinases (MMP)-7 and MMP-9. Further, oncogene c-Met was revealed to be a putative target of miR-139-5p, which was inversely correlated with miR-139-5p expression. Taken together, our results demonstrated that miR-139-5p plays a pivotal role in lung cancer through inhibiting cell proliferation, metastasis, and promoting apoptosis by targeting oncogenic c-Met.",ok_via_pubmed,Retraction: Hsa-miR-139-5p inhibits proliferation and causes apoptosis associated with down-regulation of c-Met,crossref,[],False,True,YES
42206.0,MiR-19-3p Induces Tumor Cell Apoptosis via Targeting FAS in Rectal Cancer Cells,(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Genetics;,"Department of Gastrointestinal Surgery, the People’s Hospital of Dezhou, Shandong, China; Department of Gastrointestinal Surgery, the Second Hospital of Shandong University, Jinan, Shandong, China; Department of Neurosurgery, Weifang People’s Hospital, Shandong, China;",Technology in Cancer Research & Treatment,SAGE Publications,China,Ying Feng Su;Yi Feng Zang;Yu Hong Wang;Yin Lu Ding,,Research Article;,1/18/2023 0:00,10.1177/15330338221142012,36653928.0,4/8/2020 0:00,10.1177/1533033820917978,32266860.0,Retraction,Concerns/Issues about Data;Concerns/Issues about Image;Concerns/Issues about Third Party Involvement;Duplication of/in Image;Manipulation of Images;Original Data and/or Images not Provided and/or not Available;Paper Mill;Unreliable Results and/or Conclusions;,No,,,"MicroRNAs are reported as a vital important factor in cancer cell initiation and progression processes. MicroRNA-19-3p has drawn the attention of many researchers in recent years because of its wide expression and its key role in serious kinds of tumor cells. However, the detailed mechanism of microRNA-19a-3p in these tumors is still poorly understood. So, in the present study, we aimed to explore the biological function and potential molecular mechanism of microRNA-19a-3p in different cancer cells. We first detect the relative level of miR-19a-3p in cancer cell lines and tumor tissues compared to normal cells and tissues. Results indicated the messenger RNA expression of microRNA-19a-3p existing in an aberrant low level in cancer cells and tissues. The overexpression of microRNA-19a-3p significantly reduced the cell proliferation, migration, and invasion ability in HCT116 cells. In addition to this, increased microRNA-19a-3p could induce cell apoptosis via promoting reactive oxygen species (ROS) accumulation, whereas inhibition of microRNA-19a-3p exhibited an opposite effect. Moreover, we predicated the target genes and the binding sites of microRNA-19a-3p and confirmed FAS as the targeting of microRNA-19a-3p through luciferase activity assay. Taken together, these results indicated that microRNA-19a-3p overexpression inhibited HCT116 cell proliferation, migration and invasion, induced cell apoptosis, and ROS accumulation via FAS targeting effect. It was conceivable that microRNA-19a-3p might serve as a potential molecular target for breast and liver cancer treatment.",ok_via_pubmed,Retraction Notice,crossref,[],False,True,YES
42014.0,Exosomes from the tumour-adipocyte interplay stimulate beige/brown differentiation and reprogram metabolism in stromal adipocytes to promote tumour progression,(BLS) Biochemistry;(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Biology - Molecular;,"Department of Breast and Thyroid Surgery, Renmin Hospital of Wuhan University, 238 Ziyang Road, Wuhan, 430060, Hubei Province, People’s Republic of China; Department of Clinical Laboratory, Renmin Hospital of Wuhan University, Wuhan, Hubei, People’s Republic of China; Department of Pathology, Renmin Hospital of Wuhan University, Wuhan, Hubei, People’s Republic of China; Department of Pathophysiology, Wuhan University School of Basic Medical Sciences, Wuhan, 430060, Hubei Province, People’s Republic of China;",Journal of Experimental & Clinical Cancer Research: (CR),Springer - Biomed Central (BMC),China,Qi Wu;Juanjuan Li;Zhiyu Li;Shan Zhu;Lijun Wang;Juan Wu;Jingping Yuan;Yimin Zhang;Shengrong Sun;CHanghua Wang,,Research Article;,1/12/2023 0:00,10.1186/s13046-023-02594-4,36631828.0,5/28/2019 0:00,10.1186/s13046-019-1210-3,31138258.0,Retraction,Duplication of/in Image;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,No,see also: https://pubpeer.com/publications/07E2288594272A7305478AC1CF8524,,"Abstract Background Emerging evidence supports the pivotal roles of adipocytes in breast cancer progression. Tumour induced beige/brown adipose tissue differentiation contributes to the hypermetabolic state of the breast cancer. However, the mediators and mechanisms remain unclear. Methods Survival probabilities were estimated using the Kaplan–Meier method based on immunohistochemistry results. Biochemical studies were performed to characterize the novel interrelation between breast cancer cells and adipocytes. Results We show that tumour-surrounding adipocytes exhibit an altered phenotype in terms of upregulated beige/brown characteristics and increased catabolism associated with an activated state characterized by the release of metabolites, including free fatty acids, pyruvate, lactate and ketone bodies. Likewise, tumour cells cocultivated with mature adipocytes exhibit metabolic adaptation and an aggressive phenotype in vitro and in vivo. Mechanistically, we show that tumour cells induce beige/brown differentiation and remodel metabolism in resident adipocytes by exosomes from the co-culture system that carry high levels of miRNA-144 and miRNA-126. miRNA-144 promotes beige/brown adipocyte characteristics by downregulating the MAP3K8/ERK1/2/PPARγ axis, and exosomal miRNA-126 remodels metabolism by disrupting IRS/Glut-4 signalling, activating the AMPK/autophagy pathway and stabilizing HIF1α expression in imminent adipocytes. In vivo inhibition of miRNA-144 or miRNA-126 decreases adipocyte–induced tumour growth. Conclusions These results demonstrate that by inducing beige/brown differentiation and enhancing catabolism in recipient adipocytes, exosomal miRNA-144 and miRNA-126 from the tumour-adipocyte interaction reprogram systemic energy metabolism to facilitate tumour progression.",ok,This article has been retracted. Please see the Retraction Notice for more detail: https://doi.org/10.1186/s13046-019-1210-3.,crossref,[],False,True,UNCLEAR
42013.0,SP1-induced lncRNA AGAP2-AS1 expression promotes chemoresistance of breast cancer by epigenetic regulation of MyD88,(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Genetics;,"Department of General Surgery, Hainan General Hospital, Jinan University, No.19 Xiu Hua Road, Xiuying District, Haikou city, 570311, Hainan Province, China; Department of Science and Education, Hainan Maternal and Child health hospital, Haikou, 570206, Hainan, China; Department of Obstetrics and Gynecology, The Second Affiliated Hospital, Chongqing Medical University, Chongqing, 400010, China;",Journal of Experimental & Clinical Cancer Research: (CR),Springer - Biomed Central (BMC),China,Huaying Dong;Wei Wang;Shaowei Mo;Ru Chen;Kejian Zou;Jing Han;Fan Zhang;Jianguo Hu,,Research Article;,1/11/2023 0:00,10.1186/s13046-023-02596-2,36631904.0,8/29/2018 0:00,10.1186/s13046-018-0875-3,30157918.0,Retraction,Duplication of/in Image;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,No,see also: https://pubpeer.com/publications/C317EF3416E524BACA3D529F7C13C9,,"Abstract Background Resistance to trastuzumab has become a leading cause of mortality in breast cancer patients and is one of the major obstacles for improving the clinical outcome. Cell behavior can be modulated by long non-coding RNAs (lncRNAs), but the contribution of lncRNAs in trastuzumab resistance to breast cancer is largely unknown. To this end, the involvement and regulatory function of lncRNA AGAP2-AS1 in human breast cancer are yet to be investigated. Methods Trastuzumab-resistant SKBR-3 and BT474 cells were obtained by continuous culture with 5 mg/mL trastuzumab for 6 months. RT-qPCR assay was used to determine the expression of AGAP2-AS1 in tissues and cells. RNA fluorescence in situ hybridization was used to investigate the subcellular location of AGAP2-AS1 in breast cancer cells. Bioinformatic analysis, chromatin immunoprecipitation (ChIP), RNA immunoprecipitation (RIP), western blotting, and immunofluorescence were carried out to verify the regulatory interaction of AGAP2-AS1, CREB-binding protein (CBP), and MyD88. In addition, a series of in vitro assays and a xenograft tumor model were used to analyze the functions of AGAP2-AS1 in breast cancer cells. Results AGAP2-AS1 was upregulated and transcriptionally induced by SP1 in breast cancer. Overexpression of AGAP2-AS1 promoted cell growth, suppressed apoptosis, and caused trastuzumab resistance, whereas knockdown of AGAP2-AS1 showed an opposite effect. MyD88 was identified as a downstream target of AGAP2-AS1 and mediated the AGAP2-AS1-induced oncogenic effects. Mechanistically, the RIP assay revealed that AGAP2-AS1 could bind to CBP, a transcriptional co-activator. ChIP assays showed that AGAP2-AS1-bound CBP increased the enrichment of H3K27ac at the promoter region of MyD88, thus resulting in the upregulation of MyD88. Gain- and loss-of-function assays confirmed that the NF-κB pathway was activated by MyD88 and AGAP2-AS1. Furthermore, high AGAP2-AS1 expression was associated with poor clinical response to trastuzumab therapy in breast cancer patients. Conclusion AGAP2-AS1 could promote breast cancer growth and trastuzumab resistance by activating the NF-κB signaling pathway and upregulating MyD88 expression. Therefore, AGAP2-AS1 may serve as a novel biomarker for prognosis and act as a therapeutic target for the trastuzumab treatment.",ok,This article has been retracted. Please see the Retraction Notice for more detail: https://doi.org/10.1186/s13046-018-0875-3.,crossref,[],False,True,NO
41837.0,8-bromo-7-methoxychrysin targets NF-κB and FoxM1 to inhibit lung cancer stem cells induced by pro-inflammatory factors,(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Genetics;,"Department of preclinical medicine, Medical College, Hunan Normal University, Changsha, 410013, China; Department of Pharmaceutical Science, Medical College, Hunan Normal University, Changsha, 410013, China; Key Laboratory of Study and Discover of Small Targeted Molecules of Hunan Province, Changsha 410013, China;",Journal of Cancer,Ivyspring International Publisher,China,Qing Yuan;Min Wen;Chang Xu;A Chen;Ye Bei Qiu;Jian Guo Cao;Jian Song Zhang;Zhen Wei Song,,Research Article;,12/30/2022 0:00,10.7150/jca.80863,36606196.0,8/28/2019 0:00,10.7150/jca.30143,31602275.0,Retraction,Concerns/Issues about Image;Duplication of/in Image;Investigation by Third Party;Paper Mill;Results Not Reproducible;,No,see also: https://pubpeer.com/publications/ADCC1294940567D6BF455660EEDDE6,,"We have previously reported that 8-bromo-7-methoxychrysin (BrMC), a novel synthetic derivative of chrysin, was demonstrated anti-tumor activities against several human cancers, including lung cancer. Interaction between inflammation and cancer stem cell are recently increasingly recognized in tumorigenesis and progression. The purpose of this study was to investigate whether BrMC inhibits lung cancer stemness of H460 cells induced by inflammatory factors (TGF-β combined with TNF-α) and its potential mechanism. Our results showed that BrMC inhibited lung cancer stemness, as validated by enhanced self-renewal ability, higher",ok_via_pubmed,Retraction: 8-bromo-7-methoxychrysin targets NF-κB and FoxM1 to inhibit lung cancer stem cells induced by pro-inflammatory factors,crossref,[],False,True,UNCLEAR
41228.0,Circular RNA PVT1 Promotes the Invasion and Epithelial-Mesenchymal Transition of Breast Cancer Cells through Serving as a Competing Endogenous RNA for miR-204-5p,(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Genetics;,"First Department of Oncology, Cangzhou Central Hospital of Hebei Province, Cangzhou 061001, People’s Republic of China;",OncoTargets and Therapy,Taylor and Francis - Dove Press,China,Qingzhao Bian,,Research Article;,12/6/2022 0:00,10.2147/OTT.S400293,36510608.0,12/31/2019 0:00,10.2147/OTT.S180850,32982273.0,Retraction,Author Unresponsive;Duplication of/in Image;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,No,,,"Circular RNAs (circRNAs) are a class of covalently closed circular RNA transcripts and have been found to regulate the progression of human malignancies. The objective of this study was to identify the functions of circRNAs in breast cancer (BCa). BCa and adjacent non-cancerous tissues were collected from 99 patients. Kaplan-Meier analysis was used to analyze the relationship between circPVT1 and prognosis. CircPVT1 expression levels in BCa tissues and cell lines were detected via PCR. Transfection technology was used to silence circPVT1 and overexpress miR-204-5p. Cell biological behavior was analyzed, and epithelial-mesenchymal transition (EMT) related proteins were detected by Western blot. In vivo experiments were performed with the subcutaneous xenograft tumor model. CircPVT1 was markedly overexpressed in BCa tissues and cell lines. Higher expression of circPVT1 was correlated with poor prognosis of BCa patients. Knockdown circPVT1 significantly suppressed the proliferation, migration and invasion of BCa cells invitro, and suppressed BCa tumor growth invivo. CircPVT1 knockdown upregulated E-cadherin and downregulated N-cadherin, Vimentin, Slug and Twist in BCa cells. Moreover, circPVT1 could serve as a competing endogenous RNA (ceRNA) for miR-204-5p, and restoration of miR-204-5p abrogated the oncogenic role of circPVT1 in BCa cells. CircPVT1 as a potentially valuable biomarker for BCa diagnosis and therapeutic target for BCa treatment. CircPVT1 might promote the invasion and EMT of BCa cells by serving as aceRNA for miR-204-5p.",ok_via_pubmed,Circular RNA PVT1 Promotes the Invasion and Epithelial–Mesenchymal Transition of Breast Cancer Cells through Serving as a Competing Endogenous RNA for miR-204-5p [Retraction],crossref,[],False,True,YES
41209.0,"Schizandrin A inhibits proliferation, migration and invasion of thyroid cancer cell line TPC-1 by down regulation of microRNA-429",(BLS) Biochemistry;(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Genetics;,"Department of Ultrasound, Jining No.1 People’s Hospital, Jining, Shandong 272000, China;",Cancer Biomarkers,IOS Press (bought by Sage November 2023),China,Quili Ding;Xiaoyan Li;Yongcun Sun;Xinru Zhang,,Research Article;,12/2/2022 0:00,10.3233/CBM-229008,36502303.0,4/18/2019 0:00,10.3233/CBM-182222,30909188.0,Retraction,Author Unresponsive;Investigation by Third Party;Paper Mill;,No,,,"This article has been retracted, and the online PDF has been watermarked ``RETRACTION''. The retraction notice is available at http://doi.org/10.3233/CBM-229008.",ok,"Retraction to: Schizandrin A inhibits proliferation, migration and invasion of thyroid cancer cell line TPC-1 by down regulation of microRNA-429",crossref,[],False,True,NO_STUB_NOT_ABSTRACT
41208.0,"MicroRNA-146-5p promotes proliferation, migration and invasion in lung cancer cells by targeting claudin-12",(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Genetics;,"Department of Outpatient (Tumor), The Affiliated Hospital of Qingdao University (West Coast Branch), Qingdao, Shandong, China; Department of Respiratory Medicine, The Affiliated Hospital of Qingdao University (West Coast Branch), Qingdao, Shandong, China; Department of Outpatient, The Affiliated Hospital of Qingdao University (West Coast Branch), Qingdao, Shandong, China; Department of Surgery, Qingdao West Coast New District No.2 People’s Hospital, Qingdao, Shandong, China; Department of Pharmacy, The Affiliated Hospital of Qingdao University (Shinan Branch), Qingdao, Shandong, China; Department of Cancer Comprehensive Therapy, The Affiliated Hospital of Qingdao University (West Coast Branch), Qingdao, Shandong, China;",Cancer Biomarkers,IOS Press (bought by Sage November 2023),China,Xianghong Sun;Shichao Cui;Xiaofeng Fu;Chuan Liu;Zhi Wang;Yuanwei Liu,,Research Article;,12/2/2022 0:00,10.3233/CBM-229009,36502304.0,5/20/2019 0:00,10.3233/CBM-182374,31006666.0,Retraction,Author Unresponsive;Investigation by Third Party;Paper Mill;,No,,,"This article has been retracted, and the online PDF has been watermarked ``RETRACTION''. The retraction notice is available at http://doi.org/10.3233/CBM-229009.",ok,"Retraction to: MicroRNA-146-5p promotes proliferation, migration and invasion in lung cancer cells by targeting claudin-12",crossref,[],False,True,NO_STUB_NOT_ABSTRACT
41207.0,Knockdown of lncRNA CCAT2 inhibits endometrial cancer cells growth and metastasis via sponging miR-216b,(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Genetics;,"The Affiliated Hospital of Qingdao University, Qingdao 266003, Shandong, China; Department of Gynecology, Jining No.1 People’s Hospital, Jining 272011, Shandong, China; Department of Pathology, Jining No.1 People’s Hospital, Jining 272011, Shandong, China; Department of Gynecology and Obstetrics, Shanxian Central Hospital, Heze 274300, Shandong, China; Department of Gynecology, The Affiliated Hospital of Qingdao University, Qingdao 266003, Shandong, China;",Cancer Biomarkers,IOS Press (bought by Sage November 2023),China,Pengmu Xie;Hongying Cao;Ying Li;Jianhua Wang;Zhumei Cui,,Research Article;,12/2/2022 0:00,10.3233/CBM-229010,36502305.0,12/17/2017 0:00,10.3233/CBM-170388,29036788.0,Retraction,Author Unresponsive;Investigation by Third Party;Paper Mill;,No,,,"This article has been retracted, and the online PDF has been watermarked ``RETRACTION''. The retraction notice is available at http://doi.org/10.3233/CBM-229010.",ok,Retraction to: Knockdown of lncRNA CCAT2 inhibits endometrial cancer cells growth and metastasis via sponging miR-216b,crossref,[],False,True,NO_STUB_NOT_ABSTRACT
41193.0,KLF7 Promotes Gastric Carcinogenesis Through Regulation of ANTXR1,(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Genetics;,"Department of General Surgery, The Second Affiliated Hospital of Qiqihar Medical University, Qiqihar, Heilongjiang Province, People’s Republic of China; Department of Anesthesiology, First Affiliated Hospital of Jiamusi University, Jiamusi, Heilongjiang, People’s Republic of China; Department of General Surgery, Tianjin Medical University General Hospital, Tianjin, People’s Republic of China;",Cancer Management and Research,Taylor and Francis - Dove Press,China,Yuanchun Li;Qingdong Wang;Dong Wei Wang;Weihua Fu,,Research Article;,12/5/2022 0:00,10.2147/CMAR.S399986,36504760.0,7/12/2021 0:00,10.2147/CMAR.S308071,34285576.0,Retraction,Duplication of/in Image;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,No,see also: https://pubpeer.com/publications/66D751502024F565AFA8FC9D26AC79,,"Elucidating the mechanism of gastric cancer progression is of great importance for the discovery of new therapy targets against gastric cancer. In this study, we investigated the function of Kruppel-like factor 7 (KLF7) in gastric cancer. qPCR and Western blot were performed to determine the expression of ANTXR1 after KLF7 inhibition. CCK-8, colony formation, apoptosis analysis, cell cycle analysis and transwell assay were performed to determine KLF7 functions in cellular proliferation, migration, apoptosis and cell cycle. Tumour xenograft experiments were performed to examine cell growth in vivo. The results showed that KLF7 was upregulated in gastric cancer. The proliferation and migration of gastric cancer cells were suppressed by depletion of KLF7. In vivo tumour progression was also attenuated following the downregulation of KLF7. Meanwhile, overexpression of KLF7 promoted the proliferation and migration of gastric cancer cells. The results of the mechanistic analysis showed that KLF7 promoted gastric carcinogenesis via upregulation of ANTXR cell adhesion molecule 1 (ANTXR1). Therefore, this study may provide a theoretical foundation for further clinical therapy of gastric cancer.",ok_via_pubmed,KLF7 Promotes Gastric Carcinogenesis Through Regulation of ANTXR1 [Retraction],crossref,[],False,True,YES
41094.0,TUSC3 induces autophagy in human non-small cell lung cancer cells through Wnt/β-catenin signaling,(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Genetics;,"International Medical Center, Xiangya Hospital, Central South University, Changsha 410008, P.R. China; Department of Medical Oncology, The Affiliated Cancer Hospital of Xiangya School of Medicine, Central South University, Changsha 410008, P.R. China; Department of Oncology, Xiangya Hospital, Central South University, Changsha 410008, P.R. China; School of Information Science and Engineering, Central South University, Changsha 410008, P.R. China;",Oncotarget,Impact Journals,China,Yun Peng;Jun Cao;Xiao Yi Yao;Jian Xin Wang;Mei Zuo Zhong;Ping Ping Gan;Jian Huang Li,,Research Article;,12/6/2022 0:00,10.18632/oncotarget.28315,36473118.0,5/8/2017 0:00,10.18632/oncotarget.17674,28881786.0,Retraction,Duplication of/in Image;Investigation by Third Party;Original Data and/or Images not Provided and/or not Available;Paper Mill;,No,see also: https://pubpeer.com/publications/615237FE9674FF8C3A63EB6DB384DB,,We investigated the effects of tumor suppressor candidate 3 (,ok_via_pubmed,Retraction: TUSC3 induces autophagy in human non-small cell lung cancer cells through Wnt/β-catenin signaling,crossref,[],False,True,YES
40922.0,miR-96-5p Suppresses the Progression of Nasopharyngeal Carcinoma by Targeting CDK1,(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Genetics;,"Department of Otolaryngology, Affiliated Traditional Chinese Medicine Hospital of Southwest Medical University, Luzhou, Sichuan 646699, People’s Republic of China; Department of Urology, Affiliated Traditional Chinese Medicine Hospital of Southwest Medical University, Luzhou, Sichuan 646699, People’s Republic of China;",OncoTargets and Therapy,Taylor and Francis - Dove Press,China,Xiaoqin Luo;Xian He;Xing Liu;Lunkun Zhong;Wenjian Hu,,Research Article;,11/22/2022 0:00,10.2147/OTT.S398523,36444282.0,7/30/2020 0:00,10.2147/OTT.S248338,32801769.0,Retraction,Author Unresponsive;Duplication of/in Image;Original Data and/or Images not Provided and/or not Available;Paper Mill;,No,see also: https://pubpeer.com/publications/A017E7969DF7B2055D2F7D02AF5C2A,,"Nasopharyngeal carcinoma (NPC) is a malignant tumor that occurs in the nasopharyngeal mucosa. Clinically, radiotherapy is the preferred treatment for NPC, and cervical lymph node metastasis is easy to emerge in the early stage. Therefore, this study aimed to investigate the role and potential molecular mechanisms of miR-96-5p in NPC cells to develop new therapeutic horizons. The expression of miR-96-5p and CDK1 was measured by RT-qPCR or Western blot. The target relationship between miR-96-5p and CDK1 was confirmed by luciferase reporter assay. CCK-8, sphere formation, flow cytometry and colony formation assay were employed to examine cell viability, stem-like property, apoptosis and cycle, respectively. Male BALB/c nude mice model (6-8 weeks, weigh 18-20 g) was used to evaluate the effect of miR-96-5p on tumor growth in vivo. miR-96-5p was lowly expressed and CDK1 was highly expressed in NPC tissues and cell lines. CDK1 was identified as a direct target of miR-96-5p, and its expression was negatively regulated by miR-96-5p. By targeting CDK1, miR-96-5p overexpression significantly inhibited tumor sphere formation, promoted apoptosis and cell cycle arrest in CNE-2Z cells. Importantly, CCK-8 and colony formation assay demonstrated that elevated miR-96-5p enhanced the radiotherapy and chemotherapy sensitivity of CNE-2Z cells. Animal experiments showed that the overexpression of miR-96-5p reduced tumor weight and size in tumor-bearing mice and inhibited the expression of stem-like marker proteins and apoptosis-related proteins. These results, together, suggested that miR-96-5p induced cell cycle arrest and apoptosis, inhibited stem-like property, and enhanced the radiochemical sensitivity of NPC by targeting CDK1. In short, miR-96-5p may be a diagnostic and therapeutic target for NPC.",ok_via_pubmed,miR-96-5p Suppresses the Progression of Nasopharyngeal Carcinoma by Targeting CDK1 [Retraction],crossref,[],False,True,YES
40366.0,"Long non-coding RNA AGAP2-AS1, functioning as a competitive endogenous RNA, upregulates ANXA11 expression by sponging miR-16-5p and promotes proliferation and metastasis in hepatocellular carcinoma",(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Genetics;,"Department of Hepatobiliary Surgery, The First Affiliated Hospital of Xi’an Jiaotong University, 277 Yanta West Road, Xi’an, 710061, China;",Journal of Experimental & Clinical Cancer Research: (CR),Springer - Biomed Central (BMC),China,Zhikui Liu;Yufeng Wang;Liang Wang;Bowen Yao;Liankang Sun;Runkun Liu;Yianxiang Chen;Yongshen Niu;Kangsheng Tu;Qingguang Liu,,Research Article;,11/2/2022 0:00,10.1186/s13046-022-02521-z,36320064.0,5/14/2019 0:00,10.1186/s13046-019-1188-x,31088485.0,Retraction,Duplication of/in Image;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Data;,No,,,"Abstract Background Accumulating evidence has highlighted the potential role of long non-coding RNAs (lncRNAs) in the biological behaviors of hepatocellular carcinoma (HCC). Here, we elucidated the function and possible molecular mechanisms of the effect of lncRNA-AGAP2-AS1 on the biological behaviors of HCC. Methods EdU, Transwell and flow cytometry were used to determine proliferation, migration, invasion and apoptosis of HCC cells in vitro. The subcutaneous tumor model and lung metastasis mouse model in nude mice was established to detect tumor growth and metastasis of HCC in vivo. The direct binding of miR-16-5p to 3’UTR of ANXA11 was confirmed by luciferase reporter assay. The expression of AGAP2-AS1 and miR-16-5p in HCC specimens and cell lines were detected by real-time PCR. The correlation among AGAP2-AS1 and miR-16-5p were disclosed by a dual-luciferase reporter assay, RIP assay and biotin pull-down assay. Results Here, we demonstrated that AGAP2-AS1 expression was up-regulated in HCC tissues and cell lines, especially in metastatic and recurrent cases. Gain- and loss-of-function experiments indicated that AGAP2-AS1 promoted cell proliferation, migration, invasion, EMT progression and inhibited apoptosis of HCC cells in vitro and in vivo. Further studies demonstrated that AGAP2-AS1 could function as a competing endogenous RNA (ceRNA) by sponging miR-16-5p in HCC cells. Functionally, gain- and loss-of-function studies showed that miR-16-5p promoted HCC progression and alteration of miR-16-5p abolished the promotive effects of AGAP2-AS1 on HCC cells. Moreover, ANXA11 was identified as direct downstream targets of miR-16-5p in HCC cells, and mediated the functional effects of miR-16-5p and AGAP2-AS1 in HCC, resulting in AKT signaling activation. Clinically, AGAP2-AS1 and miR-16-5p expression were markedly correlated with adverse clinical features and poor prognosis of HCC patients. We showed that hypoxia was responsible for the overexpression of AGAP2-AS1 in HCC. And the promoting effects of hypoxia on metastasis and EMT of HCC cells were reversed by AGAP2-AS1 knockdown. Conclusions Taken together, this research supports the first evidence that AGAP2-AS1 plays an oncogenic role in HCC via AGAP2-AS1/miR-16-5p/ANXA11/AKT axis pathway and represents a promising therapeutic strategy for HCC patients.",ok,This article has been retracted. Please see the Retraction Notice for more detail: https://doi.org/10.1186/s13046-019-1188-x.,crossref,[],False,True,YES
